WHO_REGION,ISO_3_CODE,country,epiweek,new_hospitalization,new_icu,iso_year,iso_week_number
AFRO,COG,CONGO,2024-02-19,,,2024,8
AFRO,CIV,CÔTE D’IVOIRE,2024-02-19,,,2024,8
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-02-19,,,2024,8
AFRO,GNQ,EQUATORIAL GUINEA,2024-02-19,,,2024,8
AFRO,ERI,ERITREA,2024-02-19,,,2024,8
AFRO,SWZ,ESWATINI,2024-02-19,0,0,2024,8
AFRO,ETH,ETHIOPIA,2024-02-19,,,2024,8
AFRO,GAB,GABON,2024-02-19,,,2024,8
AFRO,GMB,GAMBIA,2024-02-19,,,2024,8
AFRO,GHA,GHANA,2024-02-19,,,2024,8
AFRO,GIN,GUINEA,2024-02-19,,,2024,8
AFRO,GNB,GUINEA-BISSAU,2024-02-19,,,2024,8
AFRO,KEN,KENYA,2024-02-19,,,2024,8
AFRO,LSO,LESOTHO,2024-02-19,,,2024,8
AFRO,LBR,LIBERIA,2024-02-19,,,2024,8
AFRO,MDG,MADAGASCAR,2024-02-19,0,0,2024,8
AFRO,MWI,MALAWI,2024-02-19,,,2024,8
AFRO,MLI,MALI,2024-02-19,,,2024,8
AFRO,MRT,MAURITANIA,2024-02-19,0,0,2024,8
AFRO,MUS,MAURITIUS,2024-02-19,,,2024,8
AFRO,MOZ,MOZAMBIQUE,2024-02-19,,,2024,8
AFRO,NAM,NAMIBIA,2024-02-19,4,0,2024,8
AFRO,NER,NIGER,2024-02-19,,,2024,8
AFRO,NGA,NIGERIA,2024-02-19,,,2024,8
AFRO,RWA,RWANDA,2024-02-19,,,2024,8
AFRO,STP,SAO TOME AND PRINCIPE,2024-02-19,,,2024,8
AFRO,SEN,SENEGAL,2024-02-19,,,2024,8
AFRO,SYC,SEYCHELLES,2024-02-19,,,2024,8
AFRO,SLE,SIERRA LEONE,2024-02-19,,,2024,8
AFRO,ZAF,SOUTH AFRICA,2024-02-19,,,2024,8
AFRO,SSD,SOUTH SUDAN,2024-02-19,,,2024,8
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-02-19,,,2024,8
AFRO,TGO,TOGO,2024-02-19,,,2024,8
AFRO,UGA,UGANDA,2024-02-19,,,2024,8
AFRO,ZMB,ZAMBIA,2024-02-19,,,2024,8
AFRO,ZWE,ZIMBABWE,2024-02-19,1,0,2024,8
AFRO,DZA,ALGERIA,2024-02-26,,,2024,9
AFRO,AGO,ANGOLA,2024-02-26,0,0,2024,9
AFRO,BEN,BENIN,2024-02-26,,,2024,9
AFRO,BWA,BOTSWANA,2024-02-26,0,0,2024,9
